latitude,longitude,geometry,OBJECTID_1,OBJECTID,NAMA,JENIS,KELURAHAN,KECAMATAN,KOTA_ADMIN
-6.154479667,106.7029717,Point,121,298,KB - TK ALMAKA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.154996898,106.7029025,Point,122,300,SMK CENGKARENG,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.155126067,106.7029101,Point,123,301,SDIT/SMPIT/SMAIT ALMAKA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.156150475,106.6977267,Point,124,308,KB - TK - SD HARAPAN MULIA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.156320209,106.6980686,Point,125,309,TK KARTIKA X-14,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.156209354,106.6981701,Point,126,310,SMP & SMK KARTIKA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.156076666,106.6983662,Point,127,311,SMP & SMK KARTIKA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.157158579,106.6971502,Point,128,313,SD KARTIKA X-5,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.151879683,106.6887254,Point,129,317,SMP & SMK INSAN CITA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.152194352,106.6915617,Point,130,318,SMP NEGERI 225 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KALIDERES,KALIDERES,JAKARTA BARAT
-6.190133616,106.7233776,Point,1,4,SMP NEGERI 105 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KEMBANGAN SELATAN,KEMBANGAN,JAKARTA BARAT
-6.192036993,106.7273016,Point,2,10,TUNAS MUDA SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.193310609,106.7272251,Point,3,11,SMP KEMBANGAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.196006003,106.7292841,Point,4,12,SD NEGERI MERUYA UTARA 05,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.209647915,106.7262054,Point,5,15,SAINT JOHN'S SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.211431031,106.7259409,Point,6,18,SD NEGERI MERUYA SELATAN 04,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.212116011,106.7264451,Point,7,19,TK ISLAM ANNURIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.211653417,106.7248742,Point,8,20,BKB PAUD AMARI,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.198039094,106.7295755,Point,9,22,AL IHSAN SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.187909705,106.7425731,Point,10,32,SEKOLAH NOTRE DAME - YAYASAN SANTA MARIA,SEKOLAH / BANGUNAN PENDIDIKAN,KEMBANGAN SELATAN,KEMBANGAN,JAKARTA BARAT
-6.192236955,106.7385066,Point,11,42,GLOBAL NUSANTARA INTERNATIONAL SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.192368559,106.7355038,Point,12,44,IPEKA INTEGRATED CRISTIAN ELEMTARY SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.193210851,106.73582,Point,13,47,TK NEGERI MERUYA UTARA 02,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.194954801,106.7368648,Point,14,50,YAYASAN AK IKHWAN MERUYA (TK-SMP),SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.198639982,106.7375,Point,15,54,PAUD AR RAHMAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.197652175,106.7387815,Point,16,58,SMK PATMOS CAMPUS,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.199717185,106.7383433,Point,17,60,TK BUNGA BHAKTI,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.199165267,106.7388507,Point,18,61,SMP NEGERI 134 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.199154335,106.7415098,Point,19,64,SD MERUYA UTARA 02 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.193698551,106.7448482,Point,20,65,TK NEGERI MERUYA UTARA 01,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.194128044,106.7456824,Point,21,67,PINOCCHIO SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.194373534,106.7485279,Point,22,68,YAYASAN ABDI SISWA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.197864721,106.7442333,Point,23,72,TK ISLAM NURUL IMAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.196481076,106.7457667,Point,24,73,KAWANAN DOMBA KECIL PRESSCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.201769876,106.73735,Point,25,80,SMP NEGERI 215 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.203654903,106.7381379,Point,26,81,SD NEGERI MERUYA UTARA 08 PAGI & 11 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.206144226,106.7360716,Point,27,86,TK AMANAH,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.200144114,106.7336473,Point,28,89,KB/TK CERDAS CERIA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.202924716,106.7397322,Point,29,91,SD NEGERI MERUYA UTARA 09 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.203133539,106.751201,Point,30,92,SEKOLAH BUKIT SION,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.216936069,106.7209862,Point,31,97,MAN 10 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.217785495,106.7200327,Point,32,99,SMA NEGERI 101 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.219097993,106.7192212,Point,33,100,SD NEGERI JOGLO 09,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221019565,106.7181446,Point,34,102,MTS NEGERI 27 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.222875029,106.720602,Point,35,103,YAYASAN ABDI KARYA (YADIKA) - SMP & SMAYADIKA 5,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.211191879,106.735614,Point,36,104,SD NEGERI MERUYA SELATAN 01 PAGI & 02 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.210383803,106.7382372,Point,37,107,UNIVERSITAS MERCU BUANA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.213517318,106.7414917,Point,38,109,SLB NEGERI 06 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.213170306,106.7415264,Point,39,110,SD NEGERI MERUYA SELATAN 06 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.214454611,106.7363032,Point,40,114,SD NEGERI 03 PAGI MERUYA SELATAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.214033533,106.7274019,Point,41,116,SD AL AZHAR 08 KEMBANGAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.214823305,106.7273184,Point,42,118,SMP AL AZHAR 10 KEMBANGAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.216498506,106.7243426,Point,43,120,SD NEGERI JOGLO 08 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.217046341,106.7247919,Point,44,121,SMP NEGERI 219 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.218046304,106.7276674,Point,45,124,SD NEGERI JOGLO 10 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.223956306,106.7436695,Point,46,131,SMP - SMA AL MUSYAROFAH,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN UTARA,PESANGGRAHAN,JAKARTA BARAT
-6.224145864,106.7435004,Point,47,132,SDI AL MUSYAROFAH,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN UTARA,PESANGGRAHAN,JAKARTA BARAT
-6.224272534,106.7435391,Point,48,133,TK AL MUSYAROFAH,SEKOLAH / BANGUNAN PENDIDIKAN,PETUKANGAN UTARA,PESANGGRAHAN,JAKARTA BARAT
-6.222015784,106.7409276,Point,49,135,MI AL AMANAH,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.222935954,106.7417539,Point,50,137,PAUD- TK NURUL HARAMAIN,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.223230818,106.73754,Point,51,138,TK AR RAHMAH,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.220902874,106.7366732,Point,52,139,MI MUJAHIDIN,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221212417,106.7368292,Point,53,140,SMP SUMPAH PEMUDA,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221672802,106.7338618,Point,54,142,TK MITRA BHAKTI,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.220970678,106.7344101,Point,55,143,TK ISLAM AD DHAHIRIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.222368983,106.7320352,Point,56,145,SD AL IRSYAD,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221302114,106.7318076,Point,57,146,"SD NEGERI JOGLO 01,02,03 DAN 04",SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221617252,106.731462,Point,58,147,SD NEGERI JOGLO 05 PAGI & 07 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221774602,106.7318121,Point,59,148,SD NEGERI 03 PAGI & 04 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.221846328,106.7286009,Point,60,151,TK AL MUBARAK,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.22411729,106.7281513,Point,61,152,SMP AL BAYAN ISLAMIC SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.223272047,106.7225137,Point,62,153,SD SWASTA JAKARTA ISLAMIC SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.194032023,106.7395861,Point,63,155,TK AL AZHAR,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.194293074,106.7396472,Point,64,156,YAYAAAN AL IKHWAN MERUYA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.187981329,106.7548411,Point,65,158,SLB PANGUDI LUHUR,SEKOLAH / BANGUNAN PENDIDIKAN,KEMBANGAN SELATAN,KEMBANGAN,JAKARTA BARAT
-6.191588007,106.7561457,Point,66,160,SD NEGERI 07 PG MERUYA UTARA,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.194350777,106.7561816,Point,67,162,SD NEGERI 03 PAGI & 04 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.195907687,106.7563464,Point,68,167,RAFFLES INTERNATIONAL CRISTIAN SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.196526542,106.7544121,Point,69,168,SD SMP SMA SAMARIA KUDUS,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.195314896,106.7518491,Point,70,169,HOLLY ANGELS - TK & SD,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.19536039,106.751113,Point,71,170,YAYASAN AL HADI TAMAN ARIES,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.195938617,106.7513348,Point,72,171,HOLY ANGELS SCHOOL PAUD,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.195778715,106.7519415,Point,73,172,"SD NEGERI MERUYA UTARA 12,13,15",SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.19936903,106.7515401,Point,74,175,SMP NEGERI 207 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.200274435,106.7512132,Point,75,176,SEKOLAH BUKIT SION,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.20315449,106.7551851,Point,76,177,YAYASAN ABACU - TK & SD ABATA,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.203476102,106.7555955,Point,77,178,YAYASAN ABACU - TK & SD ABATA,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.20286847,106.7569379,Point,78,181,"SD NEGERI SRENGSENG 05 PAGI, 06 PAGI, 08 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.199084323,106.7579091,Point,79,182,"YAYASAN BINA INSAN MANDIRI (SD, SMP & SMK)",SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.207007168,106.7557055,Point,80,185,YAYASAN AL UKHUWAH,SEKOLAH / BANGUNAN PENDIDIKAN,SRENGSENG,KEMBANGAN,JAKARTA BARAT
-6.178002621,106.7194747,Point,81,189,TK AZZAITUN,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.172827255,106.717008,Point,82,193,TK IMPIAN BUNDA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.1752466,106.7227925,Point,83,195,AUDITORIUM GARUDA INDONESIA TRAINING CENTER,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.173003533,106.7228426,Point,84,197,SMK AD-DA'WAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.168300161,106.726399,Point,85,199,STT PLN,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.16724253,106.7332908,Point,86,200,PAUD DAN TK PERTIWI,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA BUAYA,CENGKARENG,JAKARTA BARAT
-6.168233859,106.7330239,Point,87,201,MI AL-MASHRIYYAH,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA BUAYA,CENGKARENG,JAKARTA BARAT
-6.168802837,106.7331525,Point,88,202,MADRASAH AL MASHIRIAH,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA BUAYA,CENGKARENG,JAKARTA BARAT
-6.176755867,106.7231584,Point,89,206,SD NEGERI DURI KOSAMBI 06 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.178977646,106.7218326,Point,90,208,MADRASAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.176180963,106.7210531,Point,91,209,"SD NEGERI DURI KOSAMBI 01 PAGI, 03 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.181209133,106.7193152,Point,92,211,MA NEGERI 12 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.180970163,106.7192308,Point,93,212,SD NUSANTARA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.179710154,106.7233421,Point,94,218,MI - MTS - MA AD-DA'WAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.178371033,106.7171538,Point,95,220,TK PAUD,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.179861856,106.7167581,Point,96,221,TK MUTIARA / POSYANDU 04,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.195386083,106.7482947,Point,97,226,RA / TK AL HIKMAH,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA UTARA,KEMBANGAN,JAKARTA BARAT
-6.214429395,106.7245979,Point,98,228,TK NEGERI MERUYA SELATAN,SEKOLAH / BANGUNAN PENDIDIKAN,MERUYA SELATAN,KEMBANGAN,JAKARTA BARAT
-6.224726091,106.7285776,Point,99,232,SDI AL-BAYAN,SEKOLAH / BANGUNAN PENDIDIKAN,JOGLO,KEMBANGAN,JAKARTA BARAT
-6.174061688,106.7189443,Point,100,234,TK ASSALAM,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.182109917,106.7224006,Point,101,235,PAUD & TK AL-ISHLAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.134381808,106.6909227,Point,102,238,SMPN 186 PEGADUNGAN,SEKOLAH / BANGUNAN PENDIDIKAN,PEGADUNGAN,KALIDERES,JAKARTA BARAT
-6.136338264,106.6928371,Point,103,240,SDN 06/07/16/5 PEGADUNGAN,SEKOLAH / BANGUNAN PENDIDIKAN,PEGADUNGAN,KALIDERES,JAKARTA BARAT
-6.129291783,106.6953143,Point,104,241,"SMP, SMA, SMK FAJRUL ISLAM",SEKOLAH / BANGUNAN PENDIDIKAN,PEGADUNGAN,KALIDERES,JAKARTA BARAT
-6.1566403,106.8066374,Point,289,731,PAUD KENANGA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI SELATAN,TAMBORA,JAKARTA BARAT
-6.159766432,106.8056933,Point,290,732,SLB/SLC KASIH BUNDA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI SELATAN,TAMBORA,JAKARTA BARAT
-6.15908894,106.8047784,Point,291,733,TK DAMAI,SEKOLAH / BANGUNAN PENDIDIKAN,DURI SELATAN,TAMBORA,JAKARTA BARAT
-6.15908894,106.8047784,Point,292,734,SD DAMAI,SEKOLAH / BANGUNAN PENDIDIKAN,DURI SELATAN,TAMBORA,JAKARTA BARAT
-6.15908894,106.8047784,Point,293,735,SMP DAMAI,SEKOLAH / BANGUNAN PENDIDIKAN,DURI SELATAN,TAMBORA,JAKARTA BARAT
-6.15908894,106.8047784,Point,294,736,SMA DAMAI,SEKOLAH / BANGUNAN PENDIDIKAN,DURI SELATAN,TAMBORA,JAKARTA BARAT
-6.158683047,106.8006813,Point,295,744,PAUD FLAMBOYAN,SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.159122717,106.7989706,Point,296,748,"SD YAYASAN MASYARAKAT ISLAM ""BAHAGIA""",SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.159122717,106.7989706,Point,297,749,"SMP YAYASAN PENDIDIKAN MASYARAKAT ISLAM ""BAHAGIA""",SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.159122717,106.7989706,Point,298,750,"SMK YAYASAN PENDIDIKAN MASYARAKAT ISLAM ""BAHAGIA""",SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.157989099,106.797684,Point,299,751,SD MDT PKBM KALI BARU,SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.157989099,106.797684,Point,300,752,SMP MDT PKBM KALI BARU,SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.157691141,106.8004521,Point,301,756,MADRASAH IBTIDAIYAH MIFTAHUL HUDA,SEKOLAH / BANGUNAN PENDIDIKAN,KALI ANYAR,TAMBORA,JAKARTA BARAT
-6.15654235,106.8028835,Point,302,759,PELITA KINDERGARTEN,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.156293556,106.8031594,Point,303,760,KB WIDURI INDAH 1,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.156293556,106.8031594,Point,304,761,SD WIDURI INDAH 1,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.156293556,106.8031594,Point,305,762,TK WIDURI INDAH 1,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155891066,106.8021663,Point,306,763,TK PELITA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155890589,106.8021647,Point,307,764,SD PELITA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155890589,106.8021647,Point,308,765,SMK PELITA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155890589,106.8021647,Point,309,766,SMA PELITA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155890589,106.8021647,Point,310,767,SMP PELITA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.154622422,106.8031117,Point,311,771,PAUD MADRASAH DINIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155718543,106.8050167,Point,312,774,TK CINDERA MATA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155718543,106.8050167,Point,313,775,SD CINDERA MATA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155718543,106.8050167,Point,314,776,SMP CINDERA MATA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.155718543,106.8050167,Point,315,777,SMK CINDERA MATA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.153843398,106.807153,Point,316,780,TK YAYASAN NASIONAL GARUDA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.153843398,106.807153,Point,317,781,SD YAYASAN NASIONAL GARUDA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.153843398,106.807153,Point,318,782,SMP YAYASAN NASIONAL GARUDA,SEKOLAH / BANGUNAN PENDIDIKAN,DURI UTARA,TAMBORA,JAKARTA BARAT
-6.152944082,106.8102773,Point,319,786,KB MURTINI,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.152944082,106.8102773,Point,320,787,TK MURTINI,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.152944082,106.8102773,Point,321,788,SD MURTINI,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.152944082,106.8102773,Point,322,789,SMP MURTINI,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.150228117,106.8117946,Point,323,793,SDN TANAH SEREAL 1 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.150232795,106.8117987,Point,324,795,SDN TANAH SEREAL 2 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.149444566,106.8101779,Point,325,797,PAUD AL LATHIEF,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
-6.150604378,106.8086423,Point,326,800,BHINEKA TUNGGAL IKA PRESCHOOL DAN KINDERGARTEN,SEKOLAH / BANGUNAN PENDIDIKAN,TANAH SEREAL,TAMBORA,JAKARTA BARAT
